video,label,frame_idx,angle_elbow_L,angle_elbow_R,angle_shoulder_L,angle_shoulder_R,angle_hip_L,angle_hip_R,angle_knee_L,angle_knee_R
shoulder_press_02.mp4,shoulder_press,0,31.36774941338708,50.37505958403245,144.18098424384257,121.4825853797569,96.94197016888475,73.68969543553659,74.98888044246847,38.16553173580396
shoulder_press_02.mp4,shoulder_press,2,31.96600872535521,52.548286618167985,142.9862442243689,121.35737801940897,95.73221719631839,74.15067627595162,74.6660896512519,36.24837889563286
shoulder_press_02.mp4,shoulder_press,4,30.5207621221913,53.37296824455544,142.37877788940116,121.64049897241897,95.45550939125674,74.96001970049338,73.35097066045552,32.357131906482664
shoulder_press_02.mp4,shoulder_press,6,29.27163120716463,56.36049656253262,141.99586973887506,123.18178507238022,94.85639892042083,74.21489723843098,71.92793988547308,29.119012425417605
shoulder_press_02.mp4,shoulder_press,8,27.99870137268345,58.87543347760729,142.34298763394472,124.74767325684354,94.29869930270515,74.53381382113861,70.81363906332317,29.223331717320406
shoulder_press_02.mp4,shoulder_press,10,26.541660392615242,58.35676524158563,142.9444895259326,125.14375154015353,93.14508667613542,74.68401067315682,69.623530597702,27.95106610427961
shoulder_press_02.mp4,shoulder_press,12,23.854111823589523,58.64387773026708,144.0605280188503,126.00921502431343,93.36537433901096,74.96400499233826,67.96262887072952,27.514827836065017
shoulder_press_02.mp4,shoulder_press,14,21.637030828242988,59.212200092363666,144.85599923813106,126.47469065578055,93.46277666799169,72.83411936389724,67.13342282804632,27.485369649379802
shoulder_press_02.mp4,shoulder_press,16,20.12393665722773,60.06598290160783,145.4069370086446,126.49743242380642,93.79654130576358,70.6882318690181,66.78975029068201,27.987117931379583
shoulder_press_02.mp4,shoulder_press,18,20.297511786413583,60.90228925426782,146.2542153396363,126.8555231574011,94.51789345561633,70.82289742642695,66.72929294977777,28.756518355776574
shoulder_press_02.mp4,shoulder_press,20,24.353270523207435,64.31944737129581,146.45401439382445,127.25506281671991,95.70217457881283,71.83965270890845,70.9822909390538,33.82086035600487
shoulder_press_02.mp4,shoulder_press,22,45.6922649951309,76.04530794204345,146.80508573490488,128.63924832609916,96.86231122465192,73.25984675642923,90.24546579682873,51.84841331653892
shoulder_press_02.mp4,shoulder_press,24,81.43005406089515,90.82794592546233,146.56464888352306,128.45654802353326,97.01304128679412,73.07944005025715,125.11411277112714,73.57033674898344
shoulder_press_02.mp4,shoulder_press,26,113.76150262837287,105.3145977764739,145.97741351483646,125.05873912286255,97.44459213574082,72.88102274895998,153.72262764340047,97.92273091703073
shoulder_press_02.mp4,shoulder_press,28,129.480623255967,112.47415814488748,145.71632648054884,125.46783644964476,97.3389424491503,73.2958087757806,172.11093489476113,108.51777907283804
shoulder_press_02.mp4,shoulder_press,30,136.30598656944233,108.59182889264913,145.20748267686108,125.594986054904,97.06011604983149,73.59307618657373,178.35527058929858,112.35868161526012
shoulder_press_02.mp4,shoulder_press,32,138.19070716821633,120.10903219651044,145.05638395740021,126.32099110317294,97.16941423032598,73.52857320061281,178.80859536753186,119.56017577374502
shoulder_press_02.mp4,shoulder_press,34,154.34665341898284,137.3209032950587,144.46293201916103,127.11692055052968,97.07692397088748,72.98346220379769,173.00333054300802,126.84913839839756
shoulder_press_02.mp4,shoulder_press,36,171.24917957155938,151.08991445266255,143.7998643445275,127.34795148871042,97.1466106500981,70.94174560522337,166.01111425395118,134.48373180871042
shoulder_press_02.mp4,shoulder_press,38,177.63445623881196,154.03122699955316,142.96817430013255,125.871974439186,95.81423776520435,68.69436368985923,163.3113189918476,139.66674006392742
shoulder_press_02.mp4,shoulder_press,40,178.36853131702512,160.8054281765392,141.43360730315393,125.42590305650407,93.17080211468695,68.14048055015353,160.91284128425582,142.55477922303237
shoulder_press_02.mp4,shoulder_press,42,174.73976992055952,166.77351682729713,140.88790344520342,125.03675950832965,92.53827107484534,67.3537144795093,159.24419408092425,147.10793021852223
shoulder_press_02.mp4,shoulder_press,44,171.9679848185274,167.25562164297017,140.53934256080672,124.94988336536427,92.11881483976994,66.06128403083456,157.52768545906932,147.1278139264188
shoulder_press_02.mp4,shoulder_press,46,172.73331385032125,164.17560903961612,140.18680461400237,124.4938184428846,92.63129215744475,61.582784658029794,157.51821678490273,145.2923930700687
shoulder_press_02.mp4,shoulder_press,48,174.1751621699178,161.42384494498958,140.19380293673078,124.45004046679179,93.40298034547706,61.53361871159585,157.67192524317562,143.26533216247418
shoulder_press_02.mp4,shoulder_press,50,174.99805576497627,159.7795453854594,140.2780072734454,124.41013915555087,93.69508920382516,60.45697209371799,158.19517012696352,142.21726352896448
shoulder_press_02.mp4,shoulder_press,52,175.82392370343123,158.35627381048948,140.5633949391868,124.55370655458718,94.5624876772672,62.125507123018764,158.65612909794422,140.90634571590104
shoulder_press_02.mp4,shoulder_press,54,174.9001498585303,157.14533268016675,141.28906895480415,124.67061425899118,96.32530736045874,61.816011486601866,157.97035576974352,139.952334171644
shoulder_press_02.mp4,shoulder_press,56,179.48035863358166,149.04344596196069,141.27347575605768,124.17849329280577,97.9943988123868,61.284987255103275,160.95398968092152,134.3816242844566
shoulder_press_02.mp4,shoulder_press,58,162.67867335561007,143.86037974578824,141.05775010720987,123.2988460995711,98.87505437327152,63.2713027560893,168.84772166000369,131.02260177651138
shoulder_press_02.mp4,shoulder_press,60,152.4996054807414,139.90846491325118,141.5455118667169,123.78658000917154,99.22207821668542,65.5339493051068,172.8673260429351,126.05556271579111
shoulder_press_02.mp4,shoulder_press,62,134.89616813970974,133.99779942587205,142.00662018803646,122.88900612550512,99.52711626276506,68.80217588608505,177.15958221909975,122.4391702542858
